659;Xtrackers II Japan Government Bond UCITS ETF - 1C;LU0952581584;Xtrackers;XJSE;XJSE.DE;XJSE GY;29.11.2013;;0,15%;0,15%;Accumulating;Optimised;JPY;EUR;4.500 shares;3,00%;;;XJSSNAVEUR=DBFT;;FTSE Japanese Government Bond Index;30. Sep 19;5,05;585,88;25,8;www.etf.dws.com
660;Xtrackers II Eurozone AAA Government Bond Swap UCITS ETF - 1D;LU0975326215;Xtrackers;XBAI;XBAI.DE;XBAI GY;29.11.2013;;0,15%;0,15%;Distributing;Swap-based;EUR;EUR;250 shares;3,00%;;;XY1DNAV=DBFT;;iBoxx EUR Sovereigns Eurozone AAA Index;30. Sep 19;2,45;10,27;18,05;www.etf.dws.com
661;Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF - 1D;LU0962071741;Xtrackers;XYPD;XYPD.DE;XYPD GY;29.11.2013;;0,15%;0,15%;Distributing;Optimised;EUR;EUR;300 shares;3,00%;;DE000SLA2P20;XGIINAV=DBFT;;Markit iBoxx EUR Sovereigns Eurozone Yield Plus Index;30. Sep 19;6,31;159,54;11,69;www.etf.dws.com
662;Xtrackers II Global Inflation-Linked Bond UCITS ETF - 1D - EUR Hedged;LU0962078753;Xtrackers;XGII;XGII.DE;XGII GY;29.11.2013;;0,25%;0,25%;Distributing;Optimised;EUR;EUR;250 shares;3,00%;;;XBCDNAV=DBFT;;Bloomberg Barclays World Government Inflation-Linked Bond Index;30. Sep 19;1,23;137,64;18,12;www.etf.dws.com
663;Xtrackers II iBoxx Germany Covered Bond Swap UCITS ETF - 1D;LU0962081203;Xtrackers;XBCD;XBCD.DE;XBCD GY;29.11.2013;;0,15%;0,15%;Distributing;Swap-based;EUR;EUR;50.000 EUR;3,00%;;;XHCPNAV=DBFT;;iBoxx Germany Covered Index;30. Sep 19; -   ;2,25;36,07;www.etf.dws.com
664;UBS ETF (IE) MSCI USA hedged EUR UCITS ETF (EUR) A-acc;IE00BD4TYG73;UBS ETF;UBUJ;UBUJ.DE;UBUJ GY;15.01.2014;;0,30%;0,30%;Accumulating;Full Replication;USD;EUR;150.000 EUR;2,00%;;;;.INZPRD;MSCI USA 100% hedged to EUR Index;30. Sep 19;4,08;1.615,35;8,06;www.ubs.com/etf
665;Xtrackers Harvest CSI300 UCITS ETF - 1D;LU0875160326;Xtrackers;RQFI;RQFI.DE;RQFI GY;16.01.2014;;0,65%;0,65%;Distributing;Full Replication;USD;EUR;50.000 EUR;3,00%;X2D7;DE000A1X2W84;.ICRWE;ICRWE;CSI 300 Index;30. Sep 19;18,33;519,22;31,6;www.etf.dws.com
666;Xtrackers Germany Mittelstand & MidCap UCITS ETF - 1D;IE00B9MRJJ36;Xtrackers;XDGM;XDGM.DE;XDGM GY;27.01.2014;;0,40%;0,40%;Distributing;Full Replication;EUR;EUR;2.900 shares;3,00%;X2D5;DE000A1X2W68;INSYBWE;.INSYBWE;Solactive Mittelstand & MidCap Deutschland Index;30. Sep 19;1,13;77,6;19,07;www.etf.dws.com
667;SPDR Barclays 0-5 Year Sterling Corporate Bond UCITS ETF;IE00BCBJF711;SPDR;SYBQ;SYBQ.DE;SYBQ GY;18.02.2014;;0,20%;0,20%;Distributing;Optimised;GBP;EUR;50.000 EUR;1,50%;;CH0227451694;;INZPRBE;Barclays 0-5 Year Sterling Corporate Bond Index;30. Sep 19;0,03;156,29;39,7;www.spdrseurope.com
668;Xtrackers MSCI North America High Dividend Yield UCITS ETF - 1C;IE00BH361H73;Xtrackers;XDND;XDND.DE;XDND GY;19.02.2014;;0,39%;0,39%;Accumulating;Full Replication;USD;EUR;50.000 EUR;3,00%;X2EA;DE000A1X2WB4;EQG7INAV.DE;DEAMIN;MSCI North America High Dividend Yield Index;30. Sep 19;1,21;46,31;25,38;www.etf.dws.com
669;Xtrackers MSCI AC World UCITS ETF - 1C;IE00BGHQ0G80;Xtrackers;XMAW;XMAW.DE;XMAW GY;26.02.2014;;0,40%;0,40%;Accumulating;Optimised;EUR;EUR;3.300 shares;2,00%;X2EC;DE000A1X2WD0;XDPDEURINAV=SOLA;XDPDEUIV;MSCI AC World Index;30. Sep 19;10,79;262,27;10,52;www.etf.dws.com
670;iShares EURO STOXX 50 ex Financials UCITS ETF;IE00BD5J2G21;iShares;IUSR;IUSR.DE;IUSR GY;11.03.2014;;0,20%;0,20%;Accumulating;Full Replication;EUR;EUR;3.000 shares;1,50%;;DE000A1X2VC4;XMDUEURINAV=SOLA;XMDUEUIV;EURO STOXX 50 ex Financials Index;30. Sep 19;0,46;35,82;18,72;www.ishares.com
671;SPDR EURO STOXX Low Volatility UCITS ETF;IE00BFTWP510;SPDR;ZPRL;ZPRL.DE;ZPRL GY;25.03.2014;;0,30%;0,30%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;1,50%;;CH0227792097;;INZPDK;EURO STOXX Low Risk Weighted 100 Index;30. Sep 19;1,92;180,72;30,64;www.spdrseurope.com
672;ComStage MDAX UCITS ETF;LU1033693638;Lyxor;C007;C007.DE;C007 GY;27.03.2014;;0,30%;0,30%;Distributing;Full Replication;EUR;EUR;100.000 EUR;2,00%;;;CBJAPHEDNAV=COBA;CNAVC025;MDAX Index;30. Sep 19;3,47;173,45;17,12;www.lyxoretf.de
673;Xtrackers II Global Aggregate Bond Swap UCITS ETF - 5C - EUR Hedged;LU0942970798;Xtrackers;XBAE;XBAE.DE;XBAE GY;28.03.2014;;0,20%;0,20%;Accumulating;Swap-based;EUR;EUR;2.300 shares;2,00%;;;C024NAV=COBA;CNAVC024;Bloomberg Barclays Global Aggregate Bond Index;30. Sep 19;7,72;341,91;17,13;www.etf.dws.com
674;Xtrackers II Global Aggregate Bond Swap UCITS ETF - 1D;LU0942970103;Xtrackers;XBAG;XBAG.DE;XBAG GY;28.03.2014;;0,15%;0,15%;Distributing;Swap-based;USD;EUR;1200 shares;2,00%;;;XBAENAV=DBFT;;Bloomberg Barclays Global Aggregate Bond Index;30. Sep 19;15,28;262,09;18,66;www.etf.dws.com
675;Deka MDAX UCITS ETF;DE000ETFL441;Deka ETF;ELF1;ELF1.DE;ELF1 GY;13.05.2014;;0,30%;0,30%;Accumulating;Full Replication;EUR;EUR;1.500 shares;1,00%;X2HF;DE000A1X2XH9;08JZINAV.DE;0J8Z;MDAX Index;30. Sep 19;8,66;492,67;7,99;www.deka-etf.de
676;L&G US Energy Infrastructure MLP UCITS ETF;DE000A1XE2Q3;L&G ETF;XMLP;XMLP.DE;XMLP GY;19.05.2014;;0,45%;0,45%;Distributing;Swap-based;USD;EUR;50.000 EUR;5,00%;;QS0011266457;CASHINAV.FR;ICASH;Solactive US Energy Infrastructure MLP Index;30. Sep 19;0,93;20,5;79,24;www.etfsecurities.com
677;L&G E Fund MSCI China A UCITS ETF;DE000A1XEFE1;L&G ETF;CASH;CASH.DE;CASH GY;19.05.2014;;0,88%;0,88%;Accumulating;Optimised;USD;EUR;50.000 EUR;5,00%;;QS0011265186;X2D2INAV.DE;SMLWIN;MSCI China A Onshore Index;30. Sep 19;0,04;22,1;186,68;www.etfsecurities.com
678;CSOP Source FTSE China A50 UCITS ETF;DE000A1XES83;Invesco;SMLC;SMLC.DE;SMLC GY;23.05.2014;;0,65%;0,65%;Accumulating;Full Replication;RMB;EUR;100.000 EUR;3,00%;A1X2W1;DE000A1X2W19;;;FTSE China A50 Index;30. Sep 19;0,09;18,02;39,73;etf.invesco.com
679;Invesco Goldman Sachs Equity Factor Index World UCITS ETF Acc;IE00BFG1RG61;Invesco;SMLW;SMLW.DE;SMLW GY;28.05.2014;;0,55%;0,55%;Accumulating;Swap-based;USD;EUR;100.000 EUR;3,00%;A1X2W3;DE000A1X2W35;X2D0INAV.DE;SMLCIN;Goldman Sachs Equity Factor World Index;30. Sep 19;0,41;599,18;10,11;etf.invesco.com
680;Xtrackers MSCI USA UCITS ETF - 1C;IE00BJ0KDR00;Xtrackers;XD9U;XD9U.DE;XD9U GY;28.05.2014;;0,07%;0,07%;Accumulating;Full Replication;USD;EUR;1100 shares;2,00%;X2HG;DE000A1X2XJ5;;.INZPRRE;MSCI USA Index;30. Sep 19;32,02;4.838,51;6,72;www.etf.dws.com
681;iShares Core MSCI Emerging Markets IMI UCITS ETF;IE00BKM4GZ66;iShares;IS3N;IS3N.DE;IS3N GY;04.06.2014;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;2500 shares;2,50%;;DE000A1X2WS8;X2EZINAV.DE;INAVEMGU;MSCI Emerging Markets IMI USD Index;30. Sep 19;66,25;11.495,55;4,72;www.ishares.com
682;iShares MSCI USA Dividend IQ UCITS ETF;IE00BKM4H312;iShares;QDVD;QDVD.DE;QDVD GY;10.06.2014;;0,35%;0,35%;Distributing;Full Replication;USD;EUR;2500 shares;1,50%;;DE000A1X2X26;.INSTR;INSTR;MSCI USA High Dividend Yield Index;30. Sep 19;2,13;395,04;20,38;www.ishares.com
683;iShares MSCI Emerging Markets Consumer Growth UCITS ETF;IE00BKM4H197;iShares;CEMG;CEMG.DE;CEMG GY;10.06.2014;;0,60%;0,60%;Accumulating;Optimised;USD;EUR;2.500 shares;2,50%;;DE000A1X2X18;X2E4INAV.DE;INAVDIVU;MSCI Emerging Markets Consumer Growth Index;30. Sep 19;0,45;10,74;44,48;www.ishares.com
684;Amundi ETF Short MSCI USA Daily UCITS ETF;FR0010791194;Amundi;GC2U;GC2U.DE;GC2U GY;17.06.2014;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;2800 shares;2,00%;;QS0011178512;.INCNB;INCNB;MSCI USA Short Index;30. Sep 19;0,62;110,26;13,95;www.amundietf.com
685;Amundi ETF MSCI Italy UCITS ETF;FR0010655720;Amundi;GCI1;GCI1.DE;GCI1 GY;17.06.2014;;0,25%;0,25%;Accumulating or Distributing;Swap-based;EUR;EUR;2300 shares;2,00%;;QS0011135710;.INCN1;INCN1INAV.DE;MSCI Italy Index;30. Sep 19; -   ;13,78;19,62;www.amundietf.com
686;Amundi ETF STOXX Europe 50 UCITS ETF;FR0010790980;Amundi;AE50;AE50.DE;AE50 GY;17.06.2014;;0,15%;0,15%;Accumulating or Distributing;Swap-based;EUR;EUR;5000 shares;2,00%;;QS0011178553;.INC6E;INC6EINAV.DE;STOXX Europe 50 Index;30. Sep 19;1,09;222,15;13,68;www.amundietf.com
687;UBS ETF (LU) Bloomberg Barclays Euro Area Liquid Corporates 1-5 Year UCITS ETF (EUR) A-dis;LU1048314196;UBS ETF;UEF6;UEF6.DE;UEF6 GY;18.06.2014;;0,18%;0,18%;Distributing;Full Replication;EUR;EUR;100.000 EUR;2,00%;;;.ICBUS5EUR;UETFUEF7;Barclays Euro Area Liquid Corporates 1-5 Year Index;30. Sep 19;3,33;351,89;38,14;www.ubs.com/etf
688;UBS ETF (LU) Bloomberg Barclays US Liquid Corporates UCITS ETF (hedged to EUR) A-dis;LU1048317025;UBS ETF;UEF0;UEF0.DE;UEF0 GY;18.06.2014;;0,23%;0,23%;Accumulating;Full Replication;EUR;EUR;100.000 EUR;2,00%;;;ICAPUINAV.PA;ICAPU;Barclays US Liquid Corporates Index;30. Sep 19;0,9;304,05;34,52;www.ubs.com/etf
689;UBS ETF (LU) Bloomberg Barclays US Liquid Corporates UCITS ETF (USD) A-dis;LU1048316647;UBS ETF;UEF9;UEF9.DE;UEF9 GY;18.06.2014;;0,18%;0,18%;Distributing;Full Replication;USD;EUR;100.000 EUR;2,00%;;;ICBUSE;UETF0018;Barclays US Liquid Corporates Index;30. Sep 19;0,93;360,91;34,26;www.ubs.com/etf
690;Lyxor German Mid-Cap MDAX UCITS ETF - Dist;FR0011857234;Lyxor;MD4X;MD4X.DE;MD4X GY;19.06.2014;;0,20%;0,20%;Distributing;Swap-based;EUR;EUR;100.000 EUR;1,00%;;;IAFRNINAV.PA;IAFRN;MDAX Index;30. Sep 19;1,7;46,97;13,18;www.lyxoretf.de
691;SPDR Russell 2000 U.S. Small Cap UCITS ETF;IE00BJ38QD84;SPDR;ZPRR;ZPRR.DE;ZPRR GY;01.07.2014;;0,30%;0,30%;Accumulating;Optimised;USD;EUR;50.000 EUR;1,50%;;CH0239823336;X2ENINAV.DE;SMLMIN;Russell 2000 Index;30. Sep 19;14,58;520,81;10,78;www.spdrseurope.com
692;ComStage S&P 500 Euro Daily Hedged UCITS ETF;LU1033694362;Lyxor;C014;C014.DE;C014 GY;18.07.2014;;0,25%;0,25%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;DE000A11RCB0;.I250EUA;UETFFRC1;S&P 500 Index;30. Sep 19;0,48;3,23;25,39;www.lyxoretf.de
693;ComStage MSCI Japan 100% Daily Hedged Euro UCITS ETF;LU1033694107;Lyxor;C025;C025.DE;C025 GY;18.07.2014;;0,41%;0,41%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;DE000A11RCA2;CBSPHEDNAV=COBA;CNAC014;MSCI Japan 100% Hedged to EUR Index;30. Sep 19;2,1;4,57;16,6;www.lyxoretf.de
694;Xtrackers S&P 500 Equal Weight UCITS ETF - 1C;IE00BLNMYC90;Xtrackers;XDEW;XDEW.DE;XDEW GY;14.08.2014;;0,25%;0,25%;Accumulating;Full Replication;USD;EUR;1.500 shares;2,00%;X2HL;DE000A1X2XP2;X2HJINAV.DE;;S&P 500 Equal Weight Index;30. Sep 19;0,98;539,94;19,08;www.etf.dws.com
695;Xtrackers MSCI World UCITS ETF - 1C;IE00BJ0KDQ92;Xtrackers;XDWD;XDWD.DE;XDWD GY;14.08.2014;;0,19%;0,19%;Accumulating;Optimised;USD;EUR;1300 shares;2,00%;X2IF;DE000A1X2YJ3;X2HGINAV.DE;XD9UINVE;MSCI World Index;30. Sep 19;30,35;3.874,61;6,32;www.etf.dws.com
696;Invesco Morningstar US Energy Infrastructure MLP UCITS ETF Acc;IE00B94ZB998;Invesco;SMLP;SMLP.DE;SMLP GY;01.09.2014;;1,25%;1,25%;Accumulating;Swap-based;USD;EUR;100.000 EUR;3,00%;274I;DE000A1EXLA7;X225INAV.DE;INMLPB;Morningstar MLP Composite Index;30. Sep 19;0,26;207,11;28,84;etf.invesco.com
697;Invesco Morningstar US Energy Infrastructure MLP UCITS ETF Dist;IE00B8CJW150;Invesco;SMLD;SMLD.DE;SMLD GY;01.09.2014;;1,25%;1,25%;Distributing;Swap-based;USD;EUR;100.000 EUR;3,00%;X225;DE000A1X20W2;X2ISINAV.DE;SMLNIN;Morningstar MLP Composite Index;30. Sep 19;1,64;501,21;26,38;etf.invesco.com
698;Invesco FTSE RAFI All World 3000 UCITS ETF Dist;IE00B23LNQ02;Invesco;PSWD;PSWD.DE;PSWD GY;11.09.2014;;0,39%;0,39%;Distributing;Optimised;USD;EUR;50.000 EUR;3,00%;;DE000A1A4BD7;WOODINAV.DE;INAVTFRE;FTSE RAFI All-World 3000 Index;30. Sep 19;0,13;59,9;52,05;etf.invesco.com
699;Invesco JPX-Nikkei 400 UCITS ETF Acc;IE00BPRCH686;Invesco;SMLN;SMLN.DE;SMLN GY;15.09.2014;;0,29%;0,29%;Accumulating;Swap-based;JPY;EUR;100.000 EUR;3,00%;XSIS;DE000A1X2YW6;0J9QINAV.DE;REQRIN;JPX-Nikkei 400 Index;30. Sep 19;2,45;167,12;12,38;etf.invesco.com
700;UBS ETF (LU) MSCI Emerging Markets Socially Responsible UCITS ETF (USD) A-dis;LU1048313891;UBS ETF;UEF5;UEF5.DE;UEF5 GY;22.09.2014;;0,53%;0,53%;Distributing;Full Replication;USD;EUR;50.000 EUR;2,00%;;;ICBEU5;UETF0017;MSCI Emerging Markets SRI Index;30. Sep 19;10,35;590,14;27,84;www.ubs.com/etf
701;Xtrackers MSCI World Value UCITS ETF - 1C;IE00BL25JM42;Xtrackers;XDEV;XDEV.DE;XDEV GY;22.09.2014;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;50.000 EUR;2,00%;;DE000A13N946;;XDEBINVE;MSCI World Enhanced Value Index;30. Sep 19;9,37;323,5;21,06;www.etf.dws.com
702;Xtrackers MSCI World Momentum UCITS ETF - 1C;IE00BL25JP72;Xtrackers;XDEM;XDEM.DE;XDEM GY;22.09.2014;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;1.900 shares;2,00%;;DE000A13N904;X2HLINAV.DE;XDEWINVE;MSCI World Momentum Index;30. Sep 19;6,86;154,62;17,62;www.etf.dws.com
703;Xtrackers MSCI World Quality UCITS ETF - 1C;IE00BL25JL35;Xtrackers;XDEQ;XDEQ.DE;XDEQ GY;22.09.2014;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;50.000 EUR;2,00%;;DE000A13N920;;XDEVINVE;MSCI World Sector Neutral Quality Index;30. Sep 19;2,74;215,65;18,32;www.etf.dws.com
704;UBS ETF (IE) DJ Global Select Dividend UCITS ETF (USD) A-dis;IE00BMP3HG27;UBS ETF;UBUM;UBUM.DE;UBUM GY;22.09.2014;;0,30%;0,30%;Distributing;Full Replication;USD;EUR;150.000 EUR;2,00%;;CH0252517633;.IEUCYC;UETF0020;Dow Jones Global Select Dividend Index;30. Sep 19;0,16;31,03;46,76;www.ubs.com/etf
705;Xtrackers FTSE Developed Europe ex UK Real Estate UCITS ETF - 1C;IE00BP8FKB21;Xtrackers;XREA;XREA.DE;XREA GY;22.09.2014;;0,33%;0,33%;Accumulating;Full Replication;EUR;EUR;1100 shares;2,00%;;DE000A13N9X2;INLDCEiv.OQ;INLDCE;FTSE EPRA/NAREIT Developed Europe ex UK Index;30. Sep 19;2;18,67;27,99;www.etf.dws.com
706;Xtrackers MSCI World Minimum Volatility UCITS ETF - 1C;IE00BL25JN58;Xtrackers;XDEB;XDEB.DE;XDEB GY;22.09.2014;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;1.900 shares;2,00%;;DE000A13N9Y0;;XDEMINVE;MSCI World Minimum Volatility Index;30. Sep 19;5,07;680,78;21,08;www.etf.dws.com
707;iShares MSCI France UCITS ETF;IE00BP3QZJ36;iShares;IS3U;IS3U.DE;IS3U GY;30.09.2014;;0,25%;0,25%;Accumulating;Full Replication;EUR;EUR;2500 shares;1,50%;;DE000A1X2Z24;;INZPR5E;MSCI France Index;30. Sep 19;1,24;60,42;16,84;www.ishares.com
708;iShares MSCI World Size Factor UCITS ETF;IE00BP3QZD73;iShares;IS3T;IS3T.DE;IS3T GY;07.10.2014;;0,30%;0,30%;Accumulating;Optimised;USD;EUR;2500 shares;2,50%;;DE000A1X2ZN2;X2ITINAV.DE;INAVA25E;MSCI World Mid-Cap Equally weighted Index;30. Sep 19;12,51;590,82;13,47;www.ishares.com
709;iShares MSCI World Quality Factor UCITS ETF;IE00BP3QZ601;iShares;IS3Q;IS3Q.DE;IS3Q GY;07.10.2014;;0,30%;0,30%;Accumulating;Optimised;USD;EUR;2.500 shares;2,50%;;DE000A1X2Z73;X2I8INAV.DE;INAVWMOE;MSCI World Sector Neutral Quality Index;30. Sep 19;24,4;1.467,86;12,89;www.ishares.com
710;iShares MSCI World Value Factor UCITS ETF;IE00BP3QZB59;iShares;IS3S;IS3S.DE;IS3S GY;07.10.2014;;0,30%;0,30%;Accumulating;Optimised;USD;EUR;2500 shares;2,50%;;DE000A1X2ZH4;X2JIINAV.DE;INAVWSZE;MSCI World Enhanced Value Index;30. Sep 19;30,34;1.769,32;15,04;www.ishares.com
711;iShares MSCI World Momentum Factor UCITS ETF;IE00BP3QZ825;iShares;IS3R;IS3R.DE;IS3R GY;07.10.2014;;0,30%;0,30%;Accumulating;Optimised;USD;EUR;2500 shares;2,50%;;DE000A1X2ZC5;X2JDINAV.DE;INAVWVLE;MSCI World Momentum Index;30. Sep 19;26,52;1.072,25;14,59;www.ishares.com
712;SPDR Thomson Reuters Global Convertible Bond UCITS ETF;IE00BNH72088;SPDR;ZPRC;ZPRC.DE;ZPRC GY;15.10.2014;;0,50%;0,50%;Distributing;Optimised;USD;EUR;50.000 EUR;1,50%;;CH0256493575;X2I3INAV.DE;INAVWQUE;Thomson Reuters Qualified Global Convertible Index;30. Sep 19;3,49;542,5;35,7;www.spdrseurope.com
713;SPDR BofA Merrill Lynch 0-5 Year EM USD Government Bond UCITS ETF;IE00BP46NG52;SPDR;ZPR5;ZPR5.DE;ZPR5 GY;13.11.2014;;0,42%;0,42%;Distributing;Optimised;USD;EUR;50.000 EUR;1,50%;;CH0253156878;;XREAINVE;BofA Merrill Lynch Emerging Markets USD Government Bond 0-5 Year ex-144a Index;30. Sep 19;0,14;207,63;62,85;www.spdrseurope.com
714;Invesco Global Buyback Achievers UCITS ETF Dist;IE00BLSNMW37;Invesco;BBCK;BBCK.DE;BBCK GY;24.11.2014;;0,39%;0,39%;Distributing;Full Replication;USD;EUR;50.000 EUR;3,00%;;;D9X3INAV.DE;XDWHINVE;Nasdaq Global Buyback Achievers Index;30. Sep 19;0,7;82,68;41,59;etf.invesco.com
715;SPDR Barclays 3-5 Year Euro Government Bond UCITS ETF;IE00BS7K8821;SPDR;SYB4;SYB4.DE;SYB4 GY;04.12.2014;;0,15%;0,15%;Distributing;Optimised;EUR;EUR;50.000 EUR;1,50%;;;;INZPRPE;Barclays 3-5 Year Euro Treasury Bond Index;30. Sep 19;0,03;9,13;18,24;www.spdrseurope.com
716;UBS ETF (LU) Bloomberg Barclays US Liquid Corporates 1-5 Year UCITS ETF;LU1048314949;UBS ETF;UEF7;UEF7.DE;UEF7 GY;04.12.2014;;0,18%;0,18%;Distributing;Full Replication;USD;EUR;100.000 EUR;2,00%;;;.ICBUS5EUR;UETFUEF8;Barclays US Liquid Corporates 1-5 Year Index;30. Sep 19;2,97;272,93;22,74;www.ubs.com/etf
717;Invesco S&P 500 UCITS ETFEUR Hedged Acc;IE00BRKWGL70;Invesco;E500;E500.DE;E500 GY;12.12.2014;;0,05%;0,05%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;1,00%;DV21;DE000A1EXHQ1;;INSYB4;S&P 500 Index;30. Sep 19;3,24;251,68;6,89;etf.invesco.com
718;Xtrackers II EUR High Yield Corporate Bond 1-3 Swap UCITS ETF - 1D;LU1109939865;Xtrackers;XHY1;XHY1.DE;XHY1 GY;12.01.2015;;0,35%;0,35%;Distributing;Swap-based;EUR;EUR;3.000 shares;2,00%;;;XHYGINAV.SG;XHYGIV;Markit iBoxx EUR Liquid High Yield 1-3 Index;30. Sep 19;6,3;217,18;24,74;www.etf.dws.com
719;Xtrackers II EUR High Yield Corporate Bond UCITS ETF - 1D;LU1109942653;Xtrackers;XHYG;XHYG.DE;XHYG GY;12.01.2015;;0,20%;0,20%;Distributing;Optimised;EUR;EUR;3.000 shares;2,00%;;;XHYAEURINAV=SOLA;XHYAEUIV;Markit iBoxx EUR Liquid High Yield Index;30. Sep 19;8,12;197,42;14,44;www.etf.dws.com
720;L&G ROBO Global Robotics and Automation UCITS ETF;DE000A12GJD2;L&G ETF;IROB;IROB.DE;IROB GY;12.01.2015;;0,95%;0,95%;Accumulating;Full Replication;USD;EUR;50.000 EUR;5,00%;;;;;ROBO-STOX Global Robotics and Automation Index;30. Sep 19;3,89;789,35;27,85;www.etfsecurities.com
721;iShares MSCI Europe Size Factor UCITS ETF;IE00BQN1KC32;iShares;CEMT;CEMT.DE;CEMT GY;20.01.2015;;0,25%;0,25%;Accumulating;Optimised;EUR;EUR;10.000 shares;1,50%;;DE000A13PBL1;GDXEURINAV.SG;GDXEUIV Index;MSCI Europe Mid Cap Equal Weighted Index;30. Sep 19;0,05;39,86;27,2;www.ishares.com
722;iShares MSCI Europe Value Factor UCITS ETF;IE00BQN1K901;iShares;CEMS;CEMS.DE;CEMS GY;20.01.2015;;0,25%;0,25%;Accumulating;Optimised;EUR;EUR;10.000 shares;1,50%;;DE000A13PBF3;0J13INAV.DE;INAVESZE;MSCI Europe Enhanced Value Index;30. Sep 19;17,18;592,54;8,94;www.ishares.com
723;iShares MSCI Europe Momentum Factor UCITS ETF;IE00BQN1K786;iShares;CEMR;CEMR.DE;CEMR GY;20.01.2015;;0,25%;0,25%;Accumulating;Optimised;EUR;EUR;2.500 shares;1,50%;;DE000A13PBA4;0J1YINAV.DE;INAVEVLE;MSCI Europe Momentum Index;30. Sep 19;5,31;230,4;13,65;www.ishares.com
724;iShares MSCI Europe Quality Factor UCITS ETF;IE00BQN1K562;iShares;CEMQ;CEMQ.DE;CEMQ GY;20.01.2015;;0,25%;0,25%;Accumulating;Optimised;EUR;EUR;10.000 shares;1,50%;;DE000A13PA55;0J1TINAV.DE;INAVEMOE;MSCI Europe Sector Neutral Quality Index;30. Sep 19;0,26;107,62;19,59;www.ishares.com
725;iShares USD Treasury Bond 20+yr UCITS ETF;IE00BSKRJZ44;iShares;IS04;IS04.DE;IS04 GY;22.01.2015;;0,20%;0,20%;Distributing;Optimised;USD;EUR;10.000 shares;1,50%;;DE000A13PGW7;0J9KINAV.DE;INAVEBBE;ICE US Treasury 20+ Year Index;30. Sep 19;11,43;639,03;14,68;www.ishares.com
726;Invesco Goldman Sachs Equity Factor Index Europe UCITS ETF Acc;IE00BMW3NY56;Invesco;SMLU;SMLU.DE;SMLU GY;26.01.2015;;0,45%;0,45%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;3,00%;;DE000A13PG91;X2DJINAV.DE;INMPFA;Goldman Sachs Equity Factor Europe Index;30. Sep 19;4,55;356,99;15,59;etf.invesco.com
727;iShares US Equity Buyback Achievers UCITS ETF;IE00BQT3VN15;iShares;CEM2;CEM2.DE;CEM2 GY;05.02.2015;;0,55%;0,55%;Accumulating;Optimised;USD;EUR;10.000 shares;1,50%;;DE000A13PBR8;0J2DINAV.DE;INAVNK4E;Nasdaq US Select Buyback Achievers Index;30. Sep 19;0,04;9;36,67;www.ishares.com
728;iShares Euro Corporate Bond BBB-BB UCITS ETF;IE00BSKRK281;iShares;IS06;IS06.DE;IS06 GY;05.02.2015;;0,25%;0,25%;Distributing;Optimised;EUR;EUR;10.000 shares;2,50%;;DE000A13PG26;;.INZPRXE;iBoxx EUR Corporates BBB-BB (5% Issuer Cap) Index;30. Sep 19;14,81;789,05;10,38;www.ishares.com
729;UBS ETF (LU) MSCI EMU hedged USD UCITS ETF (USD) A-dis;LU0937835576;UBS ETF;FRCA;FRCA.DE;FRCA GY;12.02.2015;;0,33%;0,33%;Distributing;Full Replication;USD;USD;100.000 USD;2,00%;;;XBAGEURNAV=DBFT;;MSCI EMU 100% Hedged to USD Index;30. Sep 19; -   ;20,53;28,33;www.ubs.com/etf
730;Ossiam Shiller Barclays Cape Europe Sector Value TR UCITS ETF 1C (EUR);LU1079842321;Ossiam;EUPE;EUPE.DE;EUPE GY;16.02.2015;;0,65%;0,65%;Accumulating;Swap-based;EUR;EUR;800 shares;1,00%;;NSCFR01CAPE3;IIMOOCINAV.PA;IIMOOC;Shiller Barclays Cape Europe Sector Value Index;30. Sep 19;0,21;74,48;20,47;www.ossiam.com
731;SPDR MSCI USA Value UCITS ETF;IE00BSPLC520;SPDR;ZPRU;ZPRU.DE;ZPRU GY;19.02.2015;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;50.000 EUR;1,50%;;;.IM7HEUAS;UETFUEQ2;MSCI USA Value Exposure Select Index;30. Sep 19;0,19;29,56;47,98;www.spdrseurope.com
732;SPDR MSCI Europe Small Cap Value Weighted UCITS ETF;IE00BSPLC298;SPDR;ZPRX;ZPRX.DE;ZPRX GY;19.02.2015;;0,30%;0,30%;Accumulating;Optimised;EUR;EUR;50.000 EUR;1,50%;;;;.INZPRWE;MSCI Europe Small Cap Value Weighted Index;30. Sep 19;0,27;23,96;55,76;www.spdrseurope.com
